Year,Job_Title,Industry,Automation_Risk,Automation_Risk_Cat,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills,Location,Company_Size,Job_Growth
2021,Accountant,Finance,63.7,Medium,Medium,Yes,57007,1,60.0,No,50.0,"Accounting, Excel, QuickBooks",Toronto,Small,Stable
2021,Accountant,Finance,69.6,High,Medium,Yes,54894,10,60.0,No,83.8,"Tax, Accounting, Auditing",Toronto,Large,Stable
2021,Accountant,Finance,76.8,High,Medium,Yes,71193,1,80.0,No,79.6,"Accounting, Auditing, QuickBooks, Excel",Dubai,Small,Stable
2021,Accountant,Finance,70.2,High,Medium,Yes,70818,3,60.0,Yes,56.4,"Excel, Auditing, Accounting",Sydney,Medium,Stable
2021,Accountant,Finance,74.1,High,Medium,Yes,69548,1,60.0,Yes,67.2,"Excel, Auditing, Tax",Paris,Small,Stable
2021,Accountant,Finance,71.9,High,Medium,Yes,67436,3,100.0,No,63.5,"Tax, Auditing, QuickBooks, Accounting, Excel",San Francisco,Small,Stable
2021,Accountant,Finance,73.9,High,Medium,Yes,66381,1,80.0,Yes,73.6,"QuickBooks, Auditing, Excel, Accounting",Dubai,Medium,Stable
2021,Accountant,Finance,69.9,High,Medium,Yes,70437,3,60.0,Yes,84.3,"Excel, Auditing, Accounting",New York,Large,Stable
2021,Accountant,Finance,71.8,High,Medium,Yes,70600,2,60.0,No,80.1,"Excel, Tax, QuickBooks",San Francisco,Large,Stable
2021,Accountant,Finance,73.5,High,Medium,Yes,66588,3,60.0,No,81.2,"Accounting, QuickBooks, Tax",Dubai,Small,Stable
2021,Accountant,Finance,71.6,High,Medium,Yes,58531,4,80.0,Yes,53.1,"Excel, Auditing, QuickBooks, Tax",Sydney,Small,Stable
2021,Accountant,Finance,72.5,High,Medium,Yes,71721,6,100.0,No,61.4,"Excel, Accounting, Auditing, Tax, QuickBooks",Sydney,Small,Stable
2021,Accountant,Finance,76.9,High,Medium,Yes,73667,8,80.0,No,89.9,"Accounting, Auditing, Excel, Tax",Toronto,Medium,Stable
2021,Accountant,Finance,72.0,High,Medium,Yes,71699,5,60.0,No,77.6,"Tax, Auditing, Accounting",Sydney,Medium,Stable
2021,Accountant,Finance,77.6,High,Medium,Yes,65557,0,80.0,No,74.5,"Auditing, Excel, Accounting, Tax",Sydney,Small,Stable
2021,Accountant,Finance,80.9,High,Medium,Yes,75082,6,100.0,Yes,62.5,"QuickBooks, Excel, Tax, Auditing, Accounting",London,Large,Stable
2021,Accountant,Finance,65.2,High,Medium,Yes,78037,3,60.0,No,58.9,"Accounting, QuickBooks, Excel",Paris,Small,Stable
2021,Accountant,Finance,78.4,High,Medium,Yes,63384,3,100.0,Yes,51.7,"Tax, Auditing, Accounting, QuickBooks, Excel",New York,Large,Stable
2021,Accountant,Finance,72.7,High,Medium,Yes,70564,0,60.0,No,62.3,"QuickBooks, Tax, Excel",Singapore,Small,Stable
2021,Accountant,Finance,69.1,High,Medium,Yes,66185,5,100.0,No,68.3,"QuickBooks, Accounting, Excel, Auditing, Tax",Paris,Small,Stable
2021,Accountant,Finance,85.9,High,Medium,Yes,55201,5,60.0,No,84.6,"QuickBooks, Excel, Accounting",Sydney,Large,Stable
2021,Accountant,Finance,71.9,High,Medium,Yes,45178,0,60.0,No,69.5,"Accounting, QuickBooks, Auditing",Dubai,Small,Stable
2021,Accountant,Finance,76.2,High,Medium,Yes,66974,2,80.0,No,77.9,"Tax, QuickBooks, Auditing, Excel",Dubai,Small,Stable
2021,Accountant,Finance,75.4,High,Medium,Yes,66924,0,60.0,No,62.8,"QuickBooks, Excel, Auditing",New York,Small,Stable
2021,Accountant,Finance,72.6,High,Medium,Yes,61152,0,80.0,No,54.0,"Auditing, Excel, QuickBooks, Accounting",Sydney,Large,Stable
2021,Accountant,Finance,74.8,High,Medium,Yes,78643,10,80.0,No,74.3,"QuickBooks, Tax, Accounting, Auditing",Berlin,Small,Stable
2021,Accountant,Finance,76.9,High,Medium,Yes,79622,7,100.0,No,74.5,"Tax, QuickBooks, Accounting, Excel, Auditing",New York,Medium,Stable
2021,Financial Analyst,Finance,63.1,Medium,Medium,Yes,87794,6,40.0,No,87.9,"SQL, Bloomberg",New York,Small,Stable
2021,Financial Analyst,Finance,55.0,Medium,Medium,Yes,81101,5,40.0,Yes,89.4,"Bloomberg, SQL",San Francisco,Medium,Stable
2021,Financial Analyst,Finance,52.9,Medium,Medium,Yes,71523,0,40.0,No,70.4,"SQL, Excel",Singapore,Small,Stable
2021,Financial Analyst,Finance,55.6,Medium,Medium,Yes,69423,5,80.0,No,71.8,"CFA, Bloomberg, Financial Modeling, Excel",Sydney,Large,Stable
2021,Financial Analyst,Finance,64.2,Medium,Medium,Yes,71305,5,80.0,No,84.4,"Bloomberg, Excel, Financial Modeling, SQL",Berlin,Small,Stable
2021,Financial Analyst,Finance,56.9,Medium,Medium,Yes,70765,3,80.0,Yes,58.1,"Financial Modeling, Bloomberg, SQL, CFA",Singapore,Large,Stable
2021,Financial Analyst,Finance,61.9,Medium,Medium,Yes,89301,7,60.0,No,80.7,"CFA, SQL, Bloomberg",Tokyo,Large,Stable
2021,Financial Analyst,Finance,55.5,Medium,Medium,Yes,78143,5,40.0,No,57.2,"Excel, CFA",Singapore,Small,Stable
2021,Financial Analyst,Finance,51.7,Medium,Medium,Yes,86348,7,60.0,No,60.8,"CFA, Excel, Bloomberg",Tokyo,Medium,Stable
2021,Financial Analyst,Finance,53.0,Medium,Medium,Yes,84612,3,100.0,Yes,70.1,"Excel, Financial Modeling, SQL, Bloomberg, CFA",Dubai,Large,Stable
2021,Financial Analyst,Finance,59.7,Medium,Medium,Yes,87018,0,100.0,No,84.8,"Financial Modeling, Excel, CFA, Bloomberg, SQL",Berlin,Small,Stable
2021,Financial Analyst,Finance,52.6,Medium,Medium,Yes,72889,3,80.0,Yes,57.0,"SQL, Bloomberg, Financial Modeling, CFA",Paris,Medium,Stable
2021,Financial Analyst,Finance,58.3,Medium,Medium,Yes,82903,8,40.0,No,57.0,"Bloomberg, CFA",Toronto,Medium,Stable
2021,Financial Analyst,Finance,54.0,Medium,Medium,Yes,88910,6,60.0,No,72.9,"CFA, Excel, Financial Modeling",Berlin,Large,Stable
2021,Financial Analyst,Finance,63.2,Medium,Medium,Yes,74430,0,100.0,No,88.1,"SQL, Financial Modeling, Bloomberg, CFA, Excel",Dubai,Large,Stable
2021,Financial Analyst,Finance,50.0,Medium,Medium,Yes,85464,5,100.0,No,57.3,"Excel, CFA, Bloomberg, SQL, Financial Modeling",London,Small,Stable
2021,Financial Analyst,Finance,48.5,Medium,Medium,Yes,85033,9,100.0,No,82.6,"Financial Modeling, Bloomberg, Excel, SQL, CFA",Tokyo,Medium,Stable
2021,Financial Analyst,Finance,60.6,Medium,Medium,Yes,81028,2,60.0,No,80.0,"CFA, SQL, Excel",Tokyo,Large,Stable
2021,Financial Analyst,Finance,62.6,Medium,Medium,Yes,73135,4,40.0,No,86.0,"Financial Modeling, CFA",London,Medium,Stable
2021,Financial Analyst,Finance,57.5,Medium,Medium,Yes,78411,6,80.0,No,79.5,"Bloomberg, CFA, SQL, Financial Modeling",Sydney,Small,Stable
2021,Financial Analyst,Finance,50.4,Medium,Medium,Yes,94937,1,80.0,No,79.7,"CFA, Bloomberg, SQL, Excel",Paris,Medium,Stable
2021,Financial Analyst,Finance,49.5,Medium,Medium,Yes,84869,11,60.0,No,51.1,"CFA, Bloomberg, SQL",Sydney,Large,Stable
2021,Financial Analyst,Finance,59.2,Medium,Medium,Yes,67758,0,40.0,No,51.8,"Bloomberg, SQL",London,Medium,Stable
2021,Financial Analyst,Finance,58.5,Medium,Medium,Yes,78300,7,100.0,Yes,70.6,"Financial Modeling, CFA, Excel, SQL, Bloomberg",Tokyo,Medium,Stable
2021,Financial Analyst,Finance,59.8,Medium,Medium,Yes,90775,3,60.0,No,76.8,"Excel, Financial Modeling, SQL",Singapore,Large,Stable
2021,Financial Analyst,Finance,54.6,Medium,Medium,Yes,80902,7,40.0,No,72.9,"CFA, Financial Modeling",Singapore,Medium,Stable
2021,Financial Analyst,Finance,61.1,Medium,Medium,Yes,87035,7,100.0,No,74.0,"Financial Modeling, Bloomberg, SQL, Excel, CFA",London,Large,Stable
2021,Financial Analyst,Finance,50.7,Medium,Medium,Yes,74922,0,80.0,No,79.8,"Excel, SQL, Financial Modeling, CFA",Paris,Large,Stable
2021,Financial Analyst,Finance,59.0,Medium,Medium,Yes,83010,4,40.0,No,77.1,"Bloomberg, SQL",Tokyo,Small,Stable
2021,Financial Analyst,Finance,68.1,High,Medium,Yes,84797,3,60.0,No,73.5,"Excel, Financial Modeling, Bloomberg",Tokyo,Small,Stable
2021,Financial Analyst,Finance,57.2,Medium,Medium,Yes,86189,8,80.0,No,74.6,"Financial Modeling, SQL, CFA, Excel",New York,Medium,Stable
2021,Financial Analyst,Finance,45.6,Medium,Medium,Yes,89313,4,60.0,Yes,57.1,"Financial Modeling, SQL, Excel",London,Medium,Stable
2021,Financial Analyst,Finance,62.1,Medium,Medium,Yes,95370,3,60.0,No,75.6,"Bloomberg, Financial Modeling, CFA",London,Small,Stable
2021,Financial Analyst,Finance,55.3,Medium,Medium,Yes,85920,5,60.0,No,77.0,"SQL, Financial Modeling, Bloomberg",Singapore,Small,Stable
2021,Financial Analyst,Finance,62.6,Medium,Medium,Yes,80802,3,80.0,No,52.3,"Financial Modeling, Excel, Bloomberg, CFA",Singapore,Medium,Stable
2021,Financial Analyst,Finance,63.5,Medium,Medium,Yes,82787,7,60.0,No,86.5,"CFA, SQL, Financial Modeling",Toronto,Large,Stable
2021,Financial Analyst,Finance,59.4,Medium,Medium,Yes,74268,5,40.0,Yes,69.3,"Financial Modeling, Excel",Singapore,Medium,Stable
2021,Financial Analyst,Finance,65.2,High,Medium,Yes,82523,7,80.0,No,55.9,"Financial Modeling, CFA, Bloomberg, Excel",Berlin,Large,Stable
2021,Financial Analyst,Finance,52.2,Medium,Medium,Yes,72236,2,100.0,Yes,73.3,"CFA, Financial Modeling, Excel, SQL, Bloomberg",Sydney,Small,Stable
2021,Financial Analyst,Finance,61.5,Medium,Medium,Yes,95387,1,40.0,Yes,71.4,"Financial Modeling, SQL",Dubai,Large,Stable
2021,Financial Analyst,Finance,49.5,Medium,Medium,Yes,74225,3,100.0,No,81.7,"CFA, SQL, Excel, Bloomberg, Financial Modeling",Paris,Small,Stable
2021,Financial Analyst,Finance,60.0,Medium,Medium,Yes,78422,8,40.0,No,58.9,"SQL, Financial Modeling",Sydney,Small,Stable
2021,Financial Analyst,Finance,56.0,Medium,Medium,Yes,91097,8,40.0,No,70.9,"Bloomberg, CFA",New York,Large,Stable
2021,Financial Analyst,Finance,56.3,Medium,Medium,Yes,74506,0,100.0,No,56.7,"CFA, Excel, SQL, Bloomberg, Financial Modeling",Berlin,Small,Stable
2021,Financial Analyst,Finance,58.0,Medium,Medium,Yes,87945,7,80.0,No,55.8,"SQL, Bloomberg, Excel, Financial Modeling",San Francisco,Large,Stable
2021,Financial Analyst,Finance,60.7,Medium,Medium,Yes,71914,3,40.0,Yes,78.3,"CFA, Excel",San Francisco,Medium,Stable
2021,Financial Analyst,Finance,57.0,Medium,Medium,Yes,78315,5,40.0,No,86.7,"SQL, Excel",Paris,Large,Stable
2021,Financial Analyst,Finance,56.0,Medium,Medium,Yes,76173,6,80.0,No,66.6,"Bloomberg, Excel, SQL, CFA",Tokyo,Small,Stable
2021,Financial Analyst,Finance,52.6,Medium,Medium,Yes,66857,8,80.0,No,82.1,"Financial Modeling, SQL, Bloomberg, CFA",Paris,Small,Stable
2021,Financial Analyst,Finance,60.4,Medium,Medium,Yes,76377,4,100.0,Yes,73.9,"SQL, CFA, Bloomberg, Financial Modeling, Excel",Berlin,Medium,Stable
2021,Graphic Designer,Media,40.6,Medium,Low,No,52347,8,40.0,No,40.1,"Branding, Creativity",Tokyo,Large,Decline
2021,Graphic Designer,Media,38.9,Medium,Low,No,56485,7,100.0,Yes,43.8,"Branding, Creativity, Illustrator, Photoshop, Figma",Toronto,Medium,Decline
2021,Graphic Designer,Media,48.3,Medium,Low,No,59994,7,60.0,No,42.0,"Figma, Photoshop, Illustrator",Toronto,Large,Decline
2021,Graphic Designer,Media,37.1,Medium,Low,No,60688,5,40.0,No,59.2,"Photoshop, Figma",Sydney,Medium,Decline
2021,Graphic Designer,Media,43.4,Medium,Low,No,52359,2,100.0,No,58.4,"Figma, Branding, Photoshop, Creativity, Illustrator",New York,Medium,Decline
2021,Graphic Designer,Media,45.5,Medium,Low,No,60417,2,40.0,No,44.4,"Photoshop, Creativity",Paris,Large,Decline
2021,Graphic Designer,Media,45.3,Medium,Low,No,54250,6,40.0,No,46.5,"Creativity, Figma",Singapore,Large,Decline
2021,Graphic Designer,Media,36.5,Medium,Low,No,51800,0,60.0,No,52.8,"Figma, Branding, Photoshop",Berlin,Large,Decline
2021,Graphic Designer,Media,34.2,Low,Low,No,50981,3,80.0,Yes,39.6,"Photoshop, Branding, Illustrator, Figma",Dubai,Medium,Decline
2021,Graphic Designer,Media,43.1,Medium,Low,No,63710,8,80.0,No,61.3,"Branding, Illustrator, Photoshop, Creativity",Toronto,Medium,Decline
2021,Graphic Designer,Media,37.6,Medium,Low,No,51440,5,40.0,No,31.6,"Creativity, Figma",Tokyo,Small,Decline
2021,Graphic Designer,Media,43.3,Medium,Low,No,58822,7,40.0,No,54.3,"Photoshop, Creativity",San Francisco,Large,Decline
2021,Graphic Designer,Media,38.4,Medium,Low,No,62718,3,100.0,Yes,61.2,"Branding, Figma, Illustrator, Photoshop, Creativity",Singapore,Large,Decline
2021,Graphic Designer,Media,37.5,Medium,Low,No,59892,6,80.0,No,31.0,"Figma, Branding, Creativity, Illustrator",Dubai,Medium,Decline
2021,Graphic Designer,Media,47.7,Medium,Low,No,53155,7,60.0,Yes,31.2,"Figma, Creativity, Branding",Toronto,Medium,Decline
2021,Graphic Designer,Media,41.1,Medium,Low,No,47088,2,100.0,No,69.0,"Photoshop, Illustrator, Branding, Creativity, Figma",New York,Large,Decline
2021,Graphic Designer,Media,41.9,Medium,Low,No,51368,0,80.0,No,46.8,"Figma, Branding, Photoshop, Illustrator",Dubai,Large,Decline
2021,Graphic Designer,Media,38.9,Medium,Low,No,53327,5,60.0,No,30.1,"Creativity, Photoshop, Figma",Berlin,Large,Decline
2021,Graphic Designer,Media,35.3,Medium,Low,No,65580,5,80.0,No,60.9,"Branding, Illustrator, Photoshop, Creativity",Toronto,Small,Decline
2021,Graphic Designer,Media,36.7,Medium,Low,No,50857,3,100.0,No,54.4,"Illustrator, Creativity, Photoshop, Figma, Branding",Tokyo,Small,Decline
2021,Graphic Designer,Media,41.9,Medium,Low,No,69360,5,40.0,No,56.9,"Creativity, Illustrator",Berlin,Medium,Decline
2021,Graphic Designer,Media,42.1,Medium,Low,No,65192,5,80.0,No,45.0,"Illustrator, Creativity, Branding, Figma",Paris,Large,Decline
2021,Graphic Designer,Media,49.8,Medium,Low,No,55798,10,40.0,No,46.3,"Branding, Figma",San Francisco,Medium,Decline
2021,Graphic Designer,Media,37.9,Medium,Low,No,64976,2,100.0,Yes,45.7,"Creativity, Figma, Illustrator, Photoshop, Branding",London,Medium,Decline
2021,Graphic Designer,Media,38.4,Medium,Low,No,59301,1,40.0,No,65.4,"Branding, Figma",Dubai,Large,Decline
2021,Graphic Designer,Media,27.0,Low,Low,No,63486,2,40.0,No,63.8,"Creativity, Photoshop",New York,Small,Decline
2021,Graphic Designer,Media,33.0,Low,Low,No,49023,4,40.0,No,33.3,"Photoshop, Branding",New York,Medium,Decline
2021,Graphic Designer,Media,35.3,Medium,Low,No,54560,5,80.0,No,60.1,"Creativity, Figma, Illustrator, Branding",Sydney,Small,Decline
2021,Graphic Designer,Media,51.0,Medium,Low,No,52452,1,100.0,No,53.8,"Creativity, Figma, Branding, Illustrator, Photoshop",Toronto,Small,Decline
2021,Graphic Designer,Media,40.9,Medium,Low,No,52692,0,100.0,No,68.3,"Illustrator, Photoshop, Figma, Creativity, Branding",Tokyo,Small,Decline
2021,Graphic Designer,Media,36.9,Medium,Low,No,51390,0,40.0,No,69.2,"Illustrator, Photoshop",Singapore,Small,Decline
2021,Graphic Designer,Media,35.8,Medium,Low,No,54830,9,80.0,Yes,47.1,"Figma, Illustrator, Creativity, Photoshop",Paris,Small,Decline
2021,Graphic Designer,Media,34.3,Low,Low,No,50268,8,80.0,No,63.7,"Photoshop, Branding, Figma, Illustrator",Paris,Small,Decline
2021,Graphic Designer,Media,36.6,Medium,Low,No,58381,6,60.0,No,37.1,"Photoshop, Creativity, Illustrator",Tokyo,Large,Decline
2021,Graphic Designer,Media,41.3,Medium,Low,No,45135,0,40.0,No,30.6,"Figma, Creativity",Sydney,Large,Decline
2021,Graphic Designer,Media,40.8,Medium,Low,No,57077,7,60.0,Yes,46.1,"Illustrator, Figma, Creativity",New York,Small,Decline
2021,Graphic Designer,Media,33.4,Low,Low,No,56493,3,60.0,No,41.8,"Photoshop, Figma, Branding",Berlin,Medium,Decline
2021,Graphic Designer,Media,38.3,Medium,Low,No,51215,6,80.0,No,32.0,"Photoshop, Figma, Illustrator, Branding",San Francisco,Small,Decline
2021,Graphic Designer,Media,48.0,Medium,Low,No,54224,6,40.0,No,38.3,"Illustrator, Figma",New York,Large,Decline
2021,Graphic Designer,Media,37.9,Medium,Low,No,54619,5,80.0,Yes,61.3,"Illustrator, Branding, Figma, Creativity",New York,Medium,Decline
2021,Graphic Designer,Media,47.1,Medium,Low,No,50731,0,80.0,Yes,58.3,"Illustrator, Figma, Photoshop, Creativity",Tokyo,Small,Decline
2021,Graphic Designer,Media,43.0,Medium,Low,No,55400,5,40.0,No,30.1,"Photoshop, Figma",San Francisco,Medium,Decline
2021,Graphic Designer,Media,42.9,Medium,Low,No,62771,5,100.0,No,42.1,"Branding, Figma, Photoshop, Creativity, Illustrator",New York,Large,Decline
2021,Graphic Designer,Media,44.3,Medium,Low,No,56925,3,80.0,No,38.3,"Photoshop, Creativity, Branding, Illustrator",San Francisco,Small,Decline
2021,Content Writer,Media,70.7,High,High,No,48742,3,40.0,No,89.0,"SEO, Editing",Singapore,Small,Growth
2021,Content Writer,Media,80.1,High,High,No,49382,4,100.0,No,107.5,"Research, Editing, Writing, WordPress, SEO",Tokyo,Small,Growth
2021,Content Writer,Media,74.7,High,High,No,48123,11,40.0,No,82.8,"Research, Writing",San Francisco,Medium,Growth
2021,Content Writer,Media,76.8,High,High,No,50896,1,100.0,No,105.1,"Editing, SEO, Research, WordPress, Writing",San Francisco,Small,Growth
2021,Content Writer,Media,71.0,High,High,No,43993,2,100.0,No,89.8,"Writing, Research, SEO, Editing, WordPress",Paris,Small,Growth
2021,Content Writer,Media,78.9,High,High,No,49413,6,60.0,No,104.7,"Writing, SEO, Editing",Berlin,Large,Growth
2021,Content Writer,Media,77.4,High,High,No,53493,6,40.0,Yes,117.7,"SEO, Editing",Tokyo,Medium,Growth
2021,Content Writer,Media,84.7,High,High,No,37687,3,60.0,No,105.2,"Research, Writing, WordPress",Singapore,Small,Growth
2021,Content Writer,Media,74.1,High,High,No,42564,5,40.0,No,110.8,"Writing, Research",Sydney,Small,Growth
2021,Content Writer,Media,78.9,High,High,No,47908,6,100.0,No,105.2,"Research, Writing, Editing, WordPress, SEO",Dubai,Small,Growth
2021,Content Writer,Media,74.6,High,High,No,43654,7,40.0,No,108.6,"SEO, Writing",Berlin,Small,Growth
2021,Content Writer,Media,76.9,High,High,No,42077,0,100.0,No,102.5,"SEO, Research, WordPress, Writing, Editing",Paris,Small,Growth
2021,Content Writer,Media,77.6,High,High,No,51893,6,60.0,No,100.9,"Research, SEO, Writing",San Francisco,Large,Growth
2021,Content Writer,Media,69.0,High,High,No,50775,0,80.0,No,110.9,"Research, Writing, SEO, Editing",San Francisco,Large,Growth
2021,Content Writer,Media,70.3,High,High,No,53653,2,60.0,No,99.3,"WordPress, Research, Writing",London,Medium,Growth
2021,Content Writer,Media,78.8,High,High,No,48556,3,100.0,Yes,94.3,"SEO, Editing, WordPress, Writing, Research",San Francisco,Medium,Growth
2021,Content Writer,Media,80.1,High,High,No,49119,5,80.0,Yes,110.5,"WordPress, Editing, Research, SEO",Sydney,Large,Growth
2021,Content Writer,Media,69.9,High,High,No,43413,9,80.0,No,80.8,"WordPress, SEO, Editing, Writing",Paris,Large,Growth
2021,Content Writer,Media,77.5,High,High,No,50822,8,80.0,No,97.5,"Research, Editing, WordPress, Writing",Tokyo,Medium,Growth
2021,Content Writer,Media,77.3,High,High,No,54447,8,40.0,No,108.4,"WordPress, Research",Sydney,Small,Growth
2021,Content Writer,Media,79.3,High,High,No,40595,6,40.0,No,117.6,"Research, WordPress",Berlin,Small,Growth
2021,Content Writer,Media,70.4,High,High,No,45675,8,40.0,Yes,103.2,"WordPress, Writing",Dubai,Large,Growth
2021,Content Writer,Media,70.1,High,High,No,48235,9,60.0,Yes,96.7,"Writing, WordPress, Editing",San Francisco,Large,Growth
2021,Content Writer,Media,81.5,High,High,No,39461,6,40.0,No,80.6,"Editing, Research",New York,Small,Growth
2021,Content Writer,Media,79.8,High,High,No,39475,1,60.0,Yes,100.6,"Editing, Writing, SEO",Singapore,Medium,Growth
2021,Content Writer,Media,84.8,High,High,No,44314,1,80.0,Yes,97.6,"WordPress, Writing, Editing, SEO",Singapore,Large,Growth
2021,Content Writer,Media,76.7,High,High,No,41218,0,60.0,No,82.0,"SEO, WordPress, Writing",Paris,Small,Growth
2021,Content Writer,Media,78.1,High,High,No,45783,3,80.0,No,102.5,"Research, SEO, Editing, WordPress",Dubai,Medium,Growth
2021,Content Writer,Media,73.7,High,High,No,40316,0,40.0,No,88.6,"Research, Writing",New York,Medium,Growth
2021,Content Writer,Media,81.0,High,High,No,41529,0,100.0,No,82.0,"Writing, Research, SEO, WordPress, Editing",New York,Large,Growth
2021,Content Writer,Media,73.8,High,High,No,49179,5,80.0,Yes,92.0,"Writing, SEO, Editing, WordPress",Sydney,Small,Growth
2021,Content Writer,Media,70.0,High,High,No,52127,5,80.0,Yes,85.6,"SEO, Writing, WordPress, Editing",Singapore,Small,Growth
2021,Content Writer,Media,77.6,High,High,No,50874,9,40.0,No,83.9,"Research, WordPress",Singapore,Medium,Growth
2021,Content Writer,Media,73.2,High,High,No,50855,2,60.0,No,81.1,"Research, SEO, WordPress",San Francisco,Small,Growth
2021,Content Writer,Media,72.1,High,High,No,45517,6,80.0,No,98.6,"Writing, WordPress, SEO, Research",Tokyo,Large,Growth
2021,Content Writer,Media,78.2,High,High,No,48899,6,40.0,No,100.0,"Writing, WordPress",Dubai,Medium,Growth
2021,Content Writer,Media,81.1,High,High,No,37870,0,40.0,Yes,94.4,"Research, Editing",Tokyo,Medium,Growth
2021,Content Writer,Media,78.1,High,High,No,56539,4,80.0,No,108.0,"SEO, Editing, Research, Writing",Tokyo,Medium,Growth
2021,Content Writer,Media,78.7,High,High,No,54311,10,80.0,Yes,101.9,"WordPress, Writing, Research, Editing",Singapore,Large,Growth
2021,Content Writer,Media,81.8,High,High,No,51019,6,40.0,No,111.2,"SEO, Writing",Dubai,Medium,Growth
2021,Content Writer,Media,71.5,High,High,No,40623,6,100.0,No,110.0,"WordPress, SEO, Writing, Editing, Research",Sydney,Small,Growth
2021,Content Writer,Media,89.5,High,High,No,46377,4,40.0,No,81.8,"Research, SEO",Paris,Medium,Growth
2021,Content Writer,Media,79.3,High,High,No,50251,3,60.0,No,93.8,"Writing, Editing, SEO",San Francisco,Small,Growth
2021,Content Writer,Media,73.7,High,High,No,50874,6,40.0,No,100.5,"WordPress, SEO",Tokyo,Medium,Growth
